"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes"
"01 Kaleidoscope.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\01 Kaleidoscope.mp3","Art of Trance\Wildlife on One\01 Kaleidoscope.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/01 Kaleidoscope.mp3","Art of Trance","01 Kaleidoscope","Wildlife on One","Electronic","","Unknown","489","8.2","8:09","124","9.82","Upbeat (100-129)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","21","False","0","","0","",""
"02 Mosquito.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\02 Mosquito.mp3","Art of Trance\Wildlife on One\02 Mosquito.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/02 Mosquito.mp3","Art of Trance","02 Mosquito","Wildlife on One","Electronic","","Unknown","430","7.2","7:10","133","9.87","Fast (130-159)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","22","False","0","","0","",""
"04 Haagen Daaz.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\04 Haagen Daaz.mp3","Art of Trance\Wildlife on One\04 Haagen Daaz.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/04 Haagen Daaz.mp3","Art of Trance","04 Haagen Daaz","Wildlife on One","Electronic","","Unknown","468","7.8","7:48","132","10.31","Fast (130-159)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","24","False","0","","0","",""
"06 Golden Rain.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\06 Golden Rain.mp3","Art of Trance\Wildlife on One\06 Golden Rain.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/06 Golden Rain.mp3","Art of Trance","06 Golden Rain","Wildlife on One","Electronic","","Unknown","601","10","10:01","122","13.71","Upbeat (100-129)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","26","False","0","","0","",""
"07 Deeper Than Deep.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\07 Deeper Than Deep.mp3","Art of Trance\Wildlife on One\07 Deeper Than Deep.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/07 Deeper Than Deep.mp3","Art of Trance","07 Deeper Than Deep","Wildlife on One","Electronic","","Unknown","440","7.3","7:20","120","10.58","Upbeat (100-129)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","27","False","0","","0","",""
"08 Blue Owl.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\08 Blue Owl.mp3","Art of Trance\Wildlife on One\08 Blue Owl.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/08 Blue Owl.mp3","Art of Trance","08 Blue Owl","Wildlife on One","Electronic","","Unknown","543","9","9:03","129","11.66","Upbeat (100-129)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","28","False","0","","0","",""
"09 Emerald Eyes.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Art of Trance\Wildlife on One\09 Emerald Eyes.mp3","Art of Trance\Wildlife on One\09 Emerald Eyes.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Art of Trance/Wildlife on One/09 Emerald Eyes.mp3","Art of Trance","09 Emerald Eyes","Wildlife on One","Electronic","","Unknown","370","6.2","6:10","138","7.94","Fast (130-159)","High","Long (Over 5 min)","Art of Trance\Wildlife on One","29","False","0","","0","",""
"01 Magnifica.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\01 Magnifica.mp3","Behind the Eye\01 Magnifica.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/01 Magnifica.mp3","Behind the Eye","01 Magnifica","Unknown Album","Unknown","","Unknown","423","7","7:03","100","8.32","Upbeat (100-129)","Medium","Long (Over 5 min)","Behind the Eye","31","False","0","","0","",""
"04 See You.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\04 See You.mp3","Behind the Eye\04 See You.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/04 See You.mp3","Behind the Eye","04 See You","Unknown Album","Unknown","","Unknown","372","6.2","6:12","113","9.43","Upbeat (100-129)","Medium","Long (Over 5 min)","Behind the Eye","34","False","0","","0","",""
"07 Airborn.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\07 Airborn.mp3","Behind the Eye\07 Airborn.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/07 Airborn.mp3","Behind the Eye","07 Airborn","Unknown Album","Unknown","","Unknown","372","6.2","6:12","119","9.95","Upbeat (100-129)","Medium","Long (Over 5 min)","Behind the Eye","37","False","0","","0","",""
"08 Sun Down.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\08 Sun Down.mp3","Behind the Eye\08 Sun Down.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/08 Sun Down.mp3","Behind the Eye","08 Sun Down","Unknown Album","Unknown","","Unknown","530","8.8","8:50","98","12.73","Medium (70-99)","Medium","Long (Over 5 min)","Behind the Eye","38","False","0","","0","",""
"09 Cosmos.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\09 Cosmos.mp3","Behind the Eye\09 Cosmos.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/09 Cosmos.mp3","Behind the Eye","09 Cosmos","Unknown Album","Unknown","","Unknown","535","8.9","8:55","100","12.65","Upbeat (100-129)","Medium","Long (Over 5 min)","Behind the Eye","39","False","0","","0","",""
"10 Synfonica.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Behind the Eye\10 Synfonica.mp3","Behind the Eye\10 Synfonica.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Behind the Eye/10 Synfonica.mp3","Behind the Eye","10 Synfonica","Unknown Album","Unknown","","Unknown","354","5.9","5:54","90","8.41","Medium (70-99)","Medium","Long (Over 5 min)","Behind the Eye","40","False","0","","0","",""
"01 Fight Outta You.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\01 Fight Outta You.mp3","Ben Harper & the Innocent Criminals\Lifeline\01 Fight Outta You.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/01 Fight Outta You.mp3","Ben Harper & the Innocent Criminals","01 Fight Outta You","Lifeline","Unknown","","Unknown","250","4.2","4:10","116","5.53","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","41","False","0","","0","",""
"02 In the Colors.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\02 In the Colors.mp3","Ben Harper & the Innocent Criminals\Lifeline\02 In the Colors.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/02 In the Colors.mp3","Ben Harper & the Innocent Criminals","02 In the Colors","Lifeline","Unknown","","Unknown","177","3","2:57","100","3.83","Upbeat (100-129)","Medium","Short (Under 3 min)","Ben Harper & the Innocent Criminals\Lifeline","42","False","0","","0","",""
"03 Fool for a Lonesome Train.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\03 Fool for a Lonesome Train.mp3","Ben Harper & the Innocent Criminals\Lifeline\03 Fool for a Lonesome Train.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/03 Fool for a Lonesome Train.mp3","Ben Harper & the Innocent Criminals","03 Fool for a Lonesome Train","Lifeline","Unknown","","Unknown","209","3.5","3:29","98","4.76","Medium (70-99)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","43","False","0","","0","",""
"04 Needed You Tonight.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\04 Needed You Tonight.mp3","Ben Harper & the Innocent Criminals\Lifeline\04 Needed You Tonight.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/04 Needed You Tonight.mp3","Ben Harper & the Innocent Criminals","04 Needed You Tonight","Lifeline","Unknown","","Unknown","165","2.8","2:45","111","3.85","Upbeat (100-129)","Medium","Short (Under 3 min)","Ben Harper & the Innocent Criminals\Lifeline","44","False","0","","0","",""
"05 Having Wings.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\05 Having Wings.mp3","Ben Harper & the Innocent Criminals\Lifeline\05 Having Wings.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/05 Having Wings.mp3","Ben Harper & the Innocent Criminals","05 Having Wings","Lifeline","Unknown","","Unknown","206","3.4","3:26","117","4.77","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","45","False","0","","0","",""
"06 Say You Will.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\06 Say You Will.mp3","Ben Harper & the Innocent Criminals\Lifeline\06 Say You Will.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/06 Say You Will.mp3","Ben Harper & the Innocent Criminals","06 Say You Will","Lifeline","Unknown","","Unknown","177","3","2:57","115","4.45","Upbeat (100-129)","Medium","Short (Under 3 min)","Ben Harper & the Innocent Criminals\Lifeline","46","False","0","","0","",""
"07 Younger Than Today.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\07 Younger Than Today.mp3","Ben Harper & the Innocent Criminals\Lifeline\07 Younger Than Today.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/07 Younger Than Today.mp3","Ben Harper & the Innocent Criminals","07 Younger Than Today","Lifeline","Unknown","","Unknown","204","3.4","3:24","102","4.05","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","47","False","0","","0","",""
"08 Put It on Me.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\08 Put It on Me.mp3","Ben Harper & the Innocent Criminals\Lifeline\08 Put It on Me.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/08 Put It on Me.mp3","Ben Harper & the Innocent Criminals","08 Put It on Me","Lifeline","Unknown","","Unknown","210","3.5","3:30","106","5.18","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","48","False","0","","0","",""
"09 Heart of Matters.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\09 Heart of Matters.mp3","Ben Harper & the Innocent Criminals\Lifeline\09 Heart of Matters.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/09 Heart of Matters.mp3","Ben Harper & the Innocent Criminals","09 Heart of Matters","Lifeline","Unknown","","Unknown","270","4.5","4:30","106","6.2","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","49","False","0","","0","",""
"11 Lifeline.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Ben Harper & the Innocent Criminals\Lifeline\11 Lifeline.mp3","Ben Harper & the Innocent Criminals\Lifeline\11 Lifeline.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Ben Harper & the Innocent Criminals/Lifeline/11 Lifeline.mp3","Ben Harper & the Innocent Criminals","11 Lifeline","Lifeline","Unknown","","Unknown","268","4.5","4:28","119","4.61","Upbeat (100-129)","Medium","Medium (3-5 min)","Ben Harper & the Innocent Criminals\Lifeline","51","False","0","","0","",""
"01 Track 1.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\01 Track 1.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\01 Track 1.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/01 Track 1.mp3","Beniamino Gigli","01 Track 1","The Very Best of Beniamino Gigli","Unknown","","Unknown","273","4.6","4:33","107","3.6","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","52","False","0","","0","",""
"02 Track 2.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\02 Track 2.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\02 Track 2.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/02 Track 2.mp3","Beniamino Gigli","02 Track 2","The Very Best of Beniamino Gigli","Unknown","","Unknown","138","2.3","2:18","118","1.72","Upbeat (100-129)","Medium","Short (Under 3 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","53","False","0","","0","",""
"03 Track 3.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\03 Track 3.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\03 Track 3.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/03 Track 3.mp3","Beniamino Gigli","03 Track 3","The Very Best of Beniamino Gigli","Unknown","","Unknown","265","4.4","4:25","91","3.41","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","54","False","0","","0","",""
"04 Track 4.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\04 Track 4.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\04 Track 4.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/04 Track 4.mp3","Beniamino Gigli","04 Track 4","The Very Best of Beniamino Gigli","Unknown","","Unknown","284","4.7","4:44","94","3.88","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","55","False","0","","0","",""
"05 Track 5.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\05 Track 5.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\05 Track 5.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/05 Track 5.mp3","Beniamino Gigli","05 Track 5","The Very Best of Beniamino Gigli","Unknown","","Unknown","213","3.6","3:33","101","2.75","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","56","False","0","","0","",""
"06 Track 6.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\06 Track 6.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\06 Track 6.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/06 Track 6.mp3","Beniamino Gigli","06 Track 6","The Very Best of Beniamino Gigli","Unknown","","Unknown","274","4.6","4:34","98","3.54","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","57","False","0","","0","",""
"07 Track 7.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\07 Track 7.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\07 Track 7.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/07 Track 7.mp3","Beniamino Gigli","07 Track 7","The Very Best of Beniamino Gigli","Unknown","","Unknown","167","2.8","2:47","94","2.16","Medium (70-99)","Medium","Short (Under 3 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","58","False","0","","0","",""
"08 Track 8.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\08 Track 8.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\08 Track 8.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/08 Track 8.mp3","Beniamino Gigli","08 Track 8","The Very Best of Beniamino Gigli","Unknown","","Unknown","165","2.8","2:45","102","1.91","Upbeat (100-129)","Medium","Short (Under 3 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","59","False","0","","0","",""
"09 Track 9.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\09 Track 9.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\09 Track 9.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/09 Track 9.mp3","Beniamino Gigli","09 Track 9","The Very Best of Beniamino Gigli","Unknown","","Unknown","184","3.1","3:04","115","2.41","Upbeat (100-129)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","60","False","0","","0","",""
"10 Track 10.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\10 Track 10.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\10 Track 10.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/10 Track 10.mp3","Beniamino Gigli","10 Track 10","The Very Best of Beniamino Gigli","Unknown","","Unknown","213","3.6","3:33","94","2.75","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","61","False","0","","0","",""
"11 Track 11.mp3","C:\Users\phseamar\OneDrive - Microsoft\Documents\Music\Beniamino Gigli\The Very Best of Beniamino Gigli\11 Track 11.mp3","Beniamino Gigli\The Very Best of Beniamino Gigli\11 Track 11.mp3","file:///C:/Users/phseamar/OneDrive - Microsoft/Documents/Music/Beniamino Gigli/The Very Best of Beniamino Gigli/11 Track 11.mp3","Beniamino Gigli","11 Track 11","The Very Best of Beniamino Gigli","Unknown","","Unknown","209","3.5","3:29","91","2.83","Medium (70-99)","Medium","Medium (3-5 min)","Beniamino Gigli\The Very Best of Beniamino Gigli","62","False","0","","0","",""
